userId,movieId,ratting,timestamp,last,histHighRatedMovieIds,negHistMovieIds,gender,age,occupation,zipCode,title,genres,label
3708,370,3,966278986,1.0,3653|2303|538|454|2355|2000|2746|3176|3501|3844,1103|56|2062|3602|3868|3653|2605|633|3821|2957,M,56,7,30097,Naked Gun 33 1/3: The Final Insult (1994),Comedy,0
3714,2001,1,966358382,1.0,3654|3836|314|1625|2302|538|3810|481|3763|482,1373|1784|79|667|2028|1566|803|3307|812|3242,M,25,17,92111,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0
4216,2001,5,965317487,1.0,3175|2302|2000|3081|3809|2949|1374|3147|3604|3639,2807|3766|2180|3022|187|2727|1650|267|85|2032,M,25,17,01752,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1
4286,2001,4,965280316,1.0,3660|2002|3301|2587|3605|3662|3833|3661|1304|1387,2234|2365|3393|3224|1396|616|77|1162|2347|60,M,35,17,11554,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1
5131,2001,1,962132964,1.0,2407|1101|1124|2145|3501|3770|2069|2114|1967|2371,3125|3937|1544|2647|1133|783|1795|1981|3932|2060,F,25,1,77707,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0
3721,3653,3,966227577,1.0,2997|223|2580|2502|2395|2600|30|994|307|2677,30|2012|1130|960|852|787|314|3833|2353|3706,M,25,15,94065,"Endless Summer, The (1966)",Documentary,0
3723,1663,5,967150171,1.0,2763|1288|3421|1259|1136|3210|1294|3361|1270|3037,1739|3615|920|3223|1022|2577|644|1369|2361|1591,M,25,14,53048,Stripes (1981),Comedy,1
4006,1663,5,965553463,1.0,2301|1136|1294|1079|1234|2378|3039|2716|1269|3448,1465|1850|3880|2106|1507|3522|1840|3131|1878|3274,M,1,7,48038,Stripes (1981),Comedy,1
3724,165,3,966226934,1.0,163|3204|2985|2640|1758|647|1081|2990|3082|2353,1575|2595|2803|3863|374|1252|78|3057|2917|759,M,35,6,77083,Die Hard: With a Vengeance (1995),Action|Thriller,0
3726,3254,2,1014663232,1.0,3213|3159|553|471|2706|151|500|2124|2297|2598,248|2209|3621|3705|1364|3234|3821|215|2281|1706,M,25,17,92882,Wayne's World 2 (1993),Comedy,0
3727,2990,3,966310069,1.0,175|482|1785|785|1617|3152|25|1204|2000|1485,1387|2822|2807|251|2350|3085|2847|1891|136|3139,M,35,7,74401,Licence to Kill (1989),Action,0
3731,3342,4,966211447,1.0,2657|968|2105|1527|2901|780|1591|527|1250|110,3207|410|503|1854|3287|3502|2355|1206|1504|1678,M,25,17,67443,Birdy (1984),Drama|War,1
3745,1483,2,966142355,1.0,344|550|2042|1612|2029|2002|414|586|656|3120,1615|3187|3928|2488|245|2293|705|757|2563|1922,F,25,9,49442,Crash (1996),Drama|Thriller,0
3749,2249,3,966134584,1.0,372|663|7|410|1485|3258|339|1614|231|3254,1210|705|3582|351|1666|2183|2891|1394|2369|503,F,25,0,60664,My Blue Heaven (1990),Comedy,0
3751,1608,3,1005509643,1.0,3755|3948|3893|2176|2183|1036|2635|2908|2690|2686,3297|2406|1635|3674|1686|1161|3447|3810|1471|2402,F,35,12,55555,Air Force One (1997),Action|Thriller,0
5505,1608,4,959733007,1.0,3578|2600|494|2403|1101|780|3107|1480|288|648,276|2002|3586|225|1|1350|2940|2602|776|102,F,25,4,02141,Air Force One (1997),Action|Thriller,1
3760,3552,5,966098257,1.0,151|3441|3628|3671|3365|2921|599|2922|303|3421,2962|2087|3023|2161|3869|3487|374|12|982|3404,M,50,0,55128,Caddyshack (1980),Comedy,1
4999,3552,4,962592639,1.0,2384|3671|1784|915|1269|11|1307|2359|952|357,290|2248|2661|3793|1600|3613|51|1018|105|776,F,56,13,92407,Caddyshack (1980),Comedy,1
3764,1956,5,966091138,1.0,1219|750|910|912|923|926|1213|3006|908|2865,1690|800|2370|1130|3306|126|396|3693|298|1864,M,25,1,06111,Ordinary People (1980),Drama,1
3766,2555,1,966081917,1.0,372|317|597|2424|231|1894|344|2694|450|5,2675|2310|1863|1255|2584|1919|3549|1387|813|1233,F,18,1,45458,Baby Geniuses (1999),Comedy,0
4786,2555,2,963013176,1.0,539|2023|802|1645|2154|1021|1544|748|4|2702,3862|2882|2637|1455|1135|1723|1587|3343|3643|690,M,45,6,22630,Baby Geniuses (1999),Comedy,0
3773,2072,2,1034916196,1.0,3052|3869|1270|2248|3424|2000|2100|3868|2746|2378,1321|2342|2835|2839|405|202|3738|2558|1974|2783,M,35,6,50265,"'burbs, The (1989)",Comedy,0
3780,1594,1,966033931,1.0,293|1230|3271|1968|2289|562|589|1704|223|272,1164|119|3768|3200|3535|2233|841|2201|1708|2830,M,1,0,46979,In the Company of Men (1997),Drama,0
3889,1594,5,966234160,1.0,920|3152|1952|1982|3340|3093|3196|1206|968|2791,4|3163|21|142|2018|1129|18|311|1645|2295,M,45,6,66203,In the Company of Men (1997),Drama,1
3784,1358,5,966023131,1.0,1|356|3060|2355|34|2289|11|357|1673|1090,1303|1978|1269|2035|1930|2417|643|1115|2740|1071,F,25,1,98027,Sling Blade (1996),Drama|Thriller,1
4905,1358,3,962683226,1.0,1213|296|1222|1282|1090|3098|953|3548|2919|1097,852|55|3349|3234|1190|3865|785|2140|1359|2221,F,45,1,60417,Sling Blade (1996),Drama|Thriller,0
5041,1358,5,962508873,1.0,3102|2795|2406|2115|1211|1302|1086|1617|593|903,854|319|2342|811|2252|3331|2387|1373|2370|3744,F,45,6,60031,Sling Blade (1996),Drama|Thriller,1
5129,1358,4,962134982,1.0,648|1597|2024|593|3147|1219|1674|1036|2819|377,1341|591|1025|1247|912|312|3612|2069|2747|299,M,45,17,40515,Sling Blade (1996),Drama|Thriller,1
3789,3079,5,966631154,1.0,1288|3608|1197|2318|1243|2248|3481|1307|1235|3181,990|2403|65|775|2946|1043|988|2897|1091|1604,F,25,0,94110,Mansfield Park (1999),Drama,1
3791,2996,3,966020035,1.0,534|509|1643|1245|1354|2112|1059|175|1054|481,3607|2426|3561|3360|3422|3193|655|2079|2334|626,M,50,18,60516,Music of the Heart (1999),Drama,0
4900,2996,5,962687322,1.0,3007|2858|2908|2997|2762|3052|3147|3155|3053|3115,3640|2970|2315|1369|3114|1447|1720|300|2925|911,M,25,20,33626,Music of the Heart (1999),Drama,1
4912,2996,3,962677352,1.0,2858|2997|2762|3125|2912|2966|3118|3145|3004|3051,1015|2818|3205|3163|3838|2650|1274|168|3380|903,F,50,20,98115,Music of the Heart (1999),Drama,0
3792,1810,3,1012447000,1.0,1438|2881|2567|2336|150|2890|1907|2236|1840|524,130|3840|2301|930|1301|1875|22|1762|2662|3692,M,25,6,68108,Primary Colors (1998),Drama,0
3798,297,2,966019705,1.0,1213|2997|318|1617|1208|1214|260|1245|111|1912,612|1715|3527|2370|3387|388|2030|3283|162|2731,M,25,7,48326,Panther (1995),Drama,0
3800,2517,4,966079899,1.0,3107|10|292|1792|1219|1258|1982|3499|1345|742,3477|466|1927|55|1410|3842|2362|3771|2589|2493,M,18,1,45458,Christine (1983),Horror,1
4358,2517,5,965187878,1.0,1997|1214|1255|2160|1261|1333|2455|2513|3693|1347,1913|2649|1300|2496|3080|340|628|2055|1624|614,M,35,17,04457,Christine (1983),Horror,1
3807,2410,2,1013348136,1.0,1375|3740|780|329|2002|1597|2403|2405|303|442,1412|3690|3712|2622|27|1606|3917|263|2705|2125,F,35,19,32095,Rocky III (1982),Action|Drama,0
3821,2184,4,1010196892,1.0,1276|3871|1956|80|2160|1212|3726|3415|751|928,2121|3120|3730|3733|1305|3887|2374|3590|3808|2956,M,25,20,44313,"Trouble with Harry, The (1955)",Mystery|Thriller,1
3824,2656,2,1042486654,1.0,10|434|95|2501|1719|2826|541|2912|3114|1982,2105|1121|1262|24|3762|3379|178|327|2064|2774,M,25,17,32308,Tarantula (1955),Horror|Sci-Fi,0
3825,248,2,965944462,1.0,3252|1485|349|62|3254|3107|733|2329|3082|996,1194|2747|2060|1814|2487|115|1496|3747|2200|1366,M,18,1,06279,Houseguest (1994),Comedy,0
3828,2662,4,965932451,1.0,2529|3702|2916|3576|2664|1301|1374|1215|3793|968,3066|2332|3381|2387|3453|697|2041|387|2309|656,M,25,20,92101,"War of the Worlds, The (1953)",Action|Sci-Fi|War,1
3984,2662,4,965612374,1.0,356|1242|3062|1200|2944|1208|1210|1272|1222|1294,2751|1484|1998|53|3481|1378|2731|1093|1836|1740,M,25,7,75089,"War of the Worlds, The (1953)",Action|Sci-Fi|War,1
3841,2485,3,966085945,1.0,1378|3122|1007|2055|3806|1928|3516|2772|2757|2395,125|2981|2961|357|2460|525|2098|499|2108|1996,M,45,18,26101,She's All That (1999),Comedy|Romance,0
3842,2163,3,1037880093,1.0,1848|2436|3253|1020|2622|294|500|2049|1405|1367,3271|2320|2811|2916|1988|2129|999|3597|321|690,F,35,16,92054,Attack of the Killer Tomatoes! (1980),Comedy|Horror,0
3844,1992,5,965890816,1.0,328|3709|2428|2327|2120|891|330|2793|2719|1973,1454|1528|209|168|1972|888|1578|2241|2353|517,M,18,4,73071,Child's Play 2 (1990),Horror,1
3848,2457,5,965880605,1.0,3198|1263|1954|1955|3420|2138|3428|3430|2877|924,2807|3577|2657|1191|1266|2378|2670|3566|1874|2880,M,25,15,70809-2612,Running Scared (1986),Action|Comedy,1
3851,3250,3,965880055,1.0,2502|2692|2395|2396|2841|2762|2702|2987|3793|2600,2005|2385|1785|1783|3714|3933|1235|1278|3341|500,M,25,12,60657,Alive (1993),Drama,0
3852,745,4,965878968,1.0,978|2966|1233|265|3334|1950|1217|2804|3468|1148,543|1212|3366|1762|3794|340|2441|3590|199|3602,M,50,16,60302,"Close Shave, A (1995)",Animation|Comedy|Thriller,1
4574,745,5,973314480,1.0,2291|1095|1449|1466|1050|3108|2395|3260|412|3747,882|1181|827|582|3503|853|2486|2877|426|2229,M,25,4,60614,"Close Shave, A (1995)",Animation|Comedy|Thriller,1
4898,745,5,963314471,1.0,1350|1387|3471|3421|1125|3676|1073|1982|1148|527,156|1699|2858|2824|604|2651|2900|616|1511|953,M,25,1,27713,"Close Shave, A (1995)",Animation|Comedy|Thriller,1
3856,3812,5,965879863,1.0,2124|2133|3859|3861|3866|3844|3834|3836|3809|3811,3027|1495|1721|302|2953|1907|499|1815|1485|860,F,35,20,93449,Everything You Always Wanted to Know About Sex (1972),Comedy,1
4148,3812,4,966737757,1.0,349|648|2956|2613|379|2405|2616|380|1866|485,3840|2237|2713|3499|418|1642|521|219|3279|1701,F,35,7,55021,Everything You Always Wanted to Know About Sex (1972),Comedy,1
3861,1411,4,965857690,1.0,2329|1704|1089|223|2599|2762|110|2396|1639|1466,3767|1322|2013|1157|2243|1410|3018|2846|3359|2613,M,18,4,12604,Hamlet (1996),Drama,1
3864,3088,5,965856493,1.0,3505|2231|1295|3255|25|3200|1376|2550|1954|3076,647|1963|720|1044|1582|1675|759|1949|735|561,M,50,20,29630,Harvey (1950),Comedy,1
3871,2997,5,966370798,1.0,2709|2706|367|2796|344|2003|784|1485|1120|2301,3073|2665|3881|2307|342|2001|1394|1816|3644|1593,M,18,4,64468,Being John Malkovich (1999),Comedy,1
4214,2997,4,965319143,1.0,2262|1960|1408|3052|3081|3155|3174|3176|3185|3186,2035|2181|3425|2579|610|1715|2001|1894|1689|1234,F,25,0,20121,Being John Malkovich (1999),Comedy,1
4789,2997,4,963036344,1.0,1569|764|539|2762|3543|3725|3724|3770|3702|3707,1106|2800|3787|475|3880|2330|3907|2961|2408|299,M,35,2,55104,Being John Malkovich (1999),Comedy,1
5007,2997,5,962585689,1.0,3555|3618|745|3083|246|2858|720|296|1148|1223,1599|3486|201|1537|3655|289|1191|852|1241|2686,F,18,4,91030,Being John Malkovich (1999),Comedy,1
5773,2997,4,959641958,1.0,858|3408|3555|3006|2858|3081|3005|2840|3113|318,599|875|3087|373|3917|123|1645|484|1729|1515,M,25,6,89123,Being John Malkovich (1999),Comedy,1
3893,3625,2,965794125,1.0,3747|3751|3785|3615|3624|3822|3746|3787|3744|3718,2766|1273|570|3552|3675|3391|1221|691|1359|3882,M,25,6,79401,Better Living Through Circuitry (1999),Documentary,0
3903,3689,3,965784806,1.0,2414|2470|2378|1088|2989|2473|3444|2411|2148|3431,116|375|2446|707|1682|487|3275|409|3803|3257,M,25,0,02542,Porky's II: The Next Day (1983),Comedy,0
3918,2734,4,965739488,1.0,903|1961|1193|2858|2707|2976|2336|1093|2712|3578,2082|2966|3255|3445|2465|1649|3636|3519|317|3826,M,25,18,30189,"Mosquito Coast, The (1986)",Drama,1
3919,2993,5,965737764,1.0,3489|3114|1721|2571|2175|1968|2942|2006|2762|3793,3799|505|3562|2042|1583|1538|1196|3218|574|154,M,45,0,73702,Thunderball (1965),Action,1
3924,2889,3,965712441,1.0,1036|2160|933|3476|2391|1994|2571|1264|3147|1086,2674|2775|3864|2860|365|3221|2388|1601|1689|596,M,50,12,90254,"Mystery, Alaska (1999)",Comedy,0
4151,2889,4,965340614,1.0,2959|1235|1296|3608|1244|3052|3263|3175|2000|1639,183|3038|2955|2505|2735|2310|2353|1752|2871|1711,M,45,20,43201,"Mystery, Alaska (1999)",Comedy,1
4203,2889,4,965495728,1.0,1342|382|1355|260|919|2987|480|3104|1210|1073,920|3398|3897|2253|3356|1880|2997|1988|345|268,M,25,18,58270,"Mystery, Alaska (1999)",Comedy,1
3935,1848,3,965861660,1.0,342|1513|2746|2155|1777|380|1380|3712|597|344,3398|1471|3440|1319|3147|1149|902|353|1801|2499,M,35,18,72118,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,0
3963,1353,4,1027047434,1.0,3074|1201|3683|3872|1185|3682|2539|3115|3498|1678,730|3715|2159|665|620|2641|3571|2502|177|1380,M,50,20,30030,"Mirror Has Two Faces, The (1996)",Comedy|Romance,1
4619,1353,2,968450556,1.0,1101|2145|1441|287|207|339|2443|74|1835|2942,2592|3304|2991|14|1177|568|149|2409|2339|2566,F,25,1,97225,"Mirror Has Two Faces, The (1996)",Comedy|Romance,0
4659,1353,4,963975690,1.0,1101|2080|914|2100|2941|1683|1835|1286|1088|46,1107|3509|1962|752|2579|1664|1204|1508|3367|2183,F,25,14,37076,"Mirror Has Two Faces, The (1996)",Comedy|Romance,1
3964,628,4,965669744,1.0,420|2524|3705|858|1221|1272|2858|1084|909|2676,2616|1957|2079|1695|2952|2632|880|3524|2403|2727,M,56,16,66502,Primal Fear (1996),Drama|Thriller,1
3971,2057,4,1028782240,1.0,62|222|1092|3274|3911|3798|3865|1073|1685|162,2165|794|3761|981|2710|368|172|1198|3098|3326,F,18,4,80228,"Incredible Journey, The (1963)",Adventure|Children's,1
3972,2861,4,965658349,1.0,1127|2706|2827|2683|3005|3203|3113|2336|2605|2688,2191|3879|3306|680|3162|3328|768|2802|3737|2136,F,25,6,23229,For Love of the Game (1999),Comedy|Drama,1
4749,2861,3,963199846,1.0,1287|2028|3006|2997|2762|3147|3176|3189|3185|2976,1695|404|3848|2471|918|1570|926|1569|1443|2073,M,45,0,23462,For Love of the Game (1999),Comedy|Drama,0
5062,2861,4,962480972,1.0,3670|1304|3516|1281|3653|3033|3175|3156|3780|2858,1202|57|3828|587|3498|3869|3807|1611|177|764,M,50,16,65401,For Love of the Game (1999),Comedy|Drama,1
3981,913,3,965629266,1.0,2398|1086|911|3634|1269|594|1082|1171|3095|922,2699|758|1730|2032|3255|3848|2607|3692|1357|3784,F,45,0,97701,"Maltese Falcon, The (1941)",Film-Noir|Mystery,0
4669,913,4,963802809,1.0,919|969|1204|1303|2174|2797|1019|720|3159|903,2299|805|139|603|529|2234|509|700|2942|2409,M,35,7,19004,"Maltese Falcon, The (1941)",Film-Noir|Mystery,1
3990,3807,4,968027377,1.0,3751|910|3362|1223|2872|367|2797|2017|3868|3844,1457|1214|204|3761|1511|999|1673|1336|199|1843,M,25,16,17350,Sinbad and the Eye of the Tiger (1977),Action|Adventure,1
3999,3249,3,965964002,1.0,379|2819|2762|1249|3551|1343|457|319|3505|1994,1135|73|1519|963|1107|3521|2878|2617|1914|413,M,35,17,30701,"Hand That Rocks the Cradle, The (1992)",Thriller,0
4001,3185,5,965584767,1.0,1416|1624|273|1043|724|1363|2120|2316|2154|3798,2475|2206|2918|2842|610|983|2133|1614|2969|3948,F,25,1,01860,Snow Falling on Cedars (1999),Drama,1
4005,3906,3,1011462520,1.0,260|1201|1304|1387|1340|2716|1219|3756|3577|2774,3386|2278|2119|737|75|1875|2703|2385|881|3867,M,35,7,12110,Under Suspicion (2000),Crime,0
4014,1981,2,965540172,1.0,1983|1991|2451|2456|3696|2149|1972|1977|1979|1986,1653|3462|608|905|2165|2019|101|390|3286|353,M,25,0,48316-5601,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,0
4025,3912,3,975212027,1.0,3753|3565|3720|3952|3897|3911|3913|3951|3910|3915,3842|955|3844|550|131|3818|908|1342|1687|3825,F,56,6,77018,Beautiful (2000),Comedy|Drama,0
4026,273,4,965522051,1.0,141|802|353|1909|3082|7|3165|517|288|372,3180|350|897|2013|2544|1537|118|3173|423|3052,M,25,7,68164,Mary Shelley's Frankenstein (1994),Drama|Horror,1
4028,735,1,967244581,1.0,3590|2027|2597|2335|3324|19|2306|2296|2542|2371,1280|1449|2851|1754|1848|3357|1115|3290|98|1480,M,25,4,02140,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,0
4031,2003,3,968275458,1.0,2459|3476|70|3018|1278|2288|2867|1333|2118|1347,3873|3252|1649|525|1577|592|1485|331|278|3109,M,25,0,42445,Gremlins (1984),Comedy|Horror,0
4303,2003,2,965269481,1.0,426|1347|2789|3550|2097|253|799|2606|2617|1339,3914|2943|3118|3875|1228|1643|3174|390|3302|1185,M,25,2,91910,Gremlins (1984),Comedy|Horror,0
5909,2003,3,957373231,1.0,1194|1982|1214|1219|2648|1387|1997|968|1333|2716,2793|877|290|1204|1275|1744|3427|2980|1698|2518,M,18,20,91330,Gremlins (1984),Comedy|Horror,0
4041,3843,3,965715376,1.0,3|2792|813|2169|2088|1746|1461|818|431|3838,1532|2004|49|437|1489|3278|217|3469|2962|269,M,18,3,48005,Sleepaway Camp (1983),Horror,0
4043,1584,4,965505359,1.0,2294|3261|597|708|1092|2393|329|198|345|1909,29|213|3854|2728|1577|43|658|3446|3342|1915,F,25,15,94002,Contact (1997),Drama|Sci-Fi,1
5437,1584,3,1030587627,1.0,3471|909|3706|3147|85|3328|1212|898|908|589,1488|1222|2194|2167|3024|2974|1883|1531|376|3595,M,25,11,55426,Contact (1997),Drama|Sci-Fi,0
4049,2893,1,965498591,1.0,3274|423|1552|380|504|2468|2815|434|1801|3444,2707|1497|752|3658|705|1458|1516|3167|137|2612,M,45,11,33133,Plunkett & MaCleane (1999),Action|Drama,0
4066,1428,1,965527289,1.0,1036|555|319|2858|2028|110|2762|356|296|1089,1207|2498|110|3319|3746|504|3383|435|1884|886,M,25,0,19010,Angel Baby (1995),Drama,0
4076,1476,4,965445804,1.0,280|647|266|350|475|147|1619|1888|3257|3103,2032|3849|2993|3887|2294|3379|3383|1105|2737|1153,M,25,17,55344,Private Parts (1997),Comedy|Drama,1
4079,3035,4,997875629,1.0,700|2469|2795|231|3247|1252|3930|3602|1092|1962,3414|1470|720|1314|3114|1069|128|1502|3111|2468,M,35,17,26505,Mister Roberts (1955),Comedy|Drama|War,1
5329,3035,5,1045896063,1.0,1207|910|260|1148|1537|1212|1265|2692|942|2019,2421|1558|1039|2734|1539|484|3004|3671|3254|474,F,25,5,91773,Mister Roberts (1955),Comedy|Drama|War,1
4088,3791,3,966802014,1.0,2504|1404|725|199|394|1920|877|3863|3864|3858,1727|815|2074|3739|3165|2164|2768|2457|2021|3393,M,25,3,77057,Footloose (1984),Drama,0
4664,3791,3,969026775,1.0,2718|3871|3873|3836|3809|3810|3811|3812|3813|3814,1184|102|3786|3355|304|3316|1817|67|1059|1203,F,45,7,77006,Footloose (1984),Drama,0
4720,3791,5,963477254,1.0,2716|2390|3623|24|2686|1513|2724|2396|2701|3178,3507|6|3509|1600|1617|3308|2241|1035|1454|1083,M,25,2,90035,Footloose (1984),Drama,1
4961,3791,3,966046591,1.0,1266|3365|3074|1378|2541|904|3510|3841|3827|3836,1343|3233|2749|7|1055|2726|3735|1625|1772|1703,M,25,7,46220,Footloose (1984),Drama,0
5667,3791,3,967478779,1.0,1161|3384|2070|1957|1682|373|3467|3871|3873|3789,2912|1591|1323|3805|3074|1617|2406|1080|555|3867,M,35,7,10009,Footloose (1984),Drama,0
4091,2474,4,965426211,1.0,431|2137|1957|3751|2804|2517|1172|3471|1206|2407,3346|2917|2486|2842|277|246|3597|2928|923|1883,M,25,17,55410,"Color of Money, The (1986)",Drama,1
4106,1348,3,965409532,1.0,2596|1241|2997|356|2978|1|735|235|1923|3619,1669|3242|2532|2388|531|2639|2961|802|1793|2133,M,25,16,95437,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,0
4107,2014,3,978817091,1.0,858|1193|111|1206|1294|1278|1208|3471|2138|2116,3251|2348|3768|3740|3334|2156|401|2282|1805|1064,F,25,0,23221,Freaky Friday (1977),Children's|Comedy,0
4124,2549,3,965446482,1.0,1376|1527|1215|3033|780|1917|316|1676|3701|3638,1961|3139|2715|1029|2010|1317|3726|2707|589|1176,M,25,18,62330-1408,Wing Commander (1999),Action|Sci-Fi,0
4134,1964,3,965350786,1.0,1203|296|3363|1939|3654|2919|1263|3035|34|3347,2961|377|179|872|3202|2985|1874|3745|2217|1511,F,45,12,85283,Klute (1971),Drama|Mystery,0
4137,1267,5,965348575,1.0,2174|3526|2065|2371|1248|1284|1617|3435|541|1252,3398|3280|3091|1663|836|1893|130|2400|3871|1130,M,25,7,91941,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,1
4312,1267,5,1045841716,1.0,319|1293|3683|3949|2764|300|2355|3078|3204|750,648|214|3860|2350|1387|894|2192|698|78|1039,M,25,18,78757,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,1
4147,1831,3,965344756,1.0,1610|1573|3178|329|2699|2393|3107|648|379|1608,231|2810|1596|2483|1043|451|1519|289|1461|24,F,50,7,02889,Lost in Space (1998),Action|Sci-Fi|Thriller,0
4149,261,3,965343110,1.0,17|32|3723|383|110|293|1271|1653|2916|1179,2945|3304|1162|602|1336|2762|604|1208|828|3011,M,35,1,32792,Little Women (1994),Drama,0
4150,354,5,965353734,1.0,1298|3643|2524|520|1044|3791|231|2311|3156|2513,783|2788|111|1009|79|451|2804|3032|1868|1661,M,25,0,29672,Cobb (1994),Drama,1
4153,1839,4,965345801,1.0,1588|1005|239|486|415|2053|840|3248|2953|1445,1897|234|2184|3244|2149|889|1281|1096|340|2035,M,50,17,16801,My Giant (1998),Comedy,1
4158,1900,5,965765938,1.0,380|3461|837|2826|1207|3179|531|483|570|3480,1522|2381|1594|3314|707|1518|3804|3460|1009|1656,F,1,10,90039,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,1
4160,3659,5,965337641,1.0,2346|2377|329|1320|748|780|3024|379|3658|680,3632|2053|2452|2516|1305|2228|2489|567|1472|675,M,35,20,10027,Quatermass II (1957),Sci-Fi|Thriller,1
4165,372,2,965334877,1.0,3052|180|574|235|562|342|1845|2395|1500|3174,3901|3426|2532|481|1334|2576|2388|2998|1425|753,F,25,14,94114,Reality Bites (1994),Comedy|Drama,0
4169,1548,3,1024176337,1.0,3337|3117|2826|1018|824|1749|2811|3916|3377|494,2287|3816|3728|3744|572|2662|2014|3491|2251|3524,M,50,0,66048,"War at Home, The (1996)",Drama,0
4171,3114,4,965343589,1.0,1580|1271|1682|480|2718|1569|2712|1370|1721|1407,624|2757|2731|1378|1175|1208|43|3411|692|2632,M,56,16,79705,Toy Story 2 (1999),Animation|Children's|Comedy,1
4703,3114,1,963541230,1.0,3752|2706|2683|2707|2433|2881|2712|2688|2013|2702,3664|470|797|1070|190|2838|758|742|816|2397,M,25,7,02035,Toy Story 2 (1999),Animation|Children's|Comedy,0
4764,3114,5,995409366,1.0,1307|2795|2797|2081|3448|2150|3827|3510|3753|1,2584|2731|745|2924|3466|3829|3307|2820|3630|3735,M,1,10,03608,Toy Story 2 (1999),Animation|Children's|Comedy,1
4803,3114,3,962938256,1.0,3408|2888|2336|2392|1959|2574|2906|2396|2724|2961,2431|1137|137|2567|1612|88|3489|1099|2170|1219,F,25,16,45750,Toy Story 2 (1999),Animation|Children's|Comedy,0
4172,2602,2,967501138,1.0,1729|1721|1221|858|1394|919|3683|745|1148|3174,1919|2622|667|3326|2004|2364|788|1765|3942|2541,M,35,7,19901,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,0
4178,915,5,965332001,1.0,356|2858|3260|351|3386|62|11|2390|1265|7,2475|1490|2994|3859|1913|615|2340|1523|2285|1986,F,50,16,08033,Sabrina (1954),Comedy|Romance,1
4186,2032,4,1036534585,1.0,1614|2554|538|506|3928|3949|1297|905|913|1104,649|3826|945|2903|1122|2948|1544|1981|2484|3886,M,25,7,33308,"Barefoot Executive, The (1971)",Children's|Comedy,1
4204,2524,4,982007319,1.0,1370|165|3468|2474|356|2890|208|3793|3578|3408,2186|2658|3729|766|1123|1654|1989|764|2044|2560,M,35,7,06905,"Towering Inferno, The (1974)",Action|Drama,1
5812,2524,4,1042306493,1.0,700|2369|3115|1113|2639|3408|3719|232|543|1722,380|2896|1370|1982|2450|2299|3838|934|2965|2036,F,25,7,92120,"Towering Inferno, The (1974)",Action|Drama,1
4220,988,4,966457040,1.0,1614|1665|1711|2012|1409|3450|3254|466|1513|2424,3623|66|1322|3627|3395|627|2725|3285|2999|2777,M,35,0,97225,Grace of My Heart (1996),Comedy|Drama,1
4227,2344,3,971721600,1.0,3451|1713|2628|934|3871|3928|2713|6|2457|3384,2264|2453|2138|1434|2282|3022|2261|1198|245|3508,M,25,19,11414-2520,Runaway Train (1985),Action|Adventure|Drama|Thriller,0
4228,1121,1,965313622,1.0,225|527|318|3421|1193|2028|1617|150|1036|593,3184|34|1764|1287|2827|3493|1085|1670|1985|2949,M,50,18,20706,Glory Daze (1996),Drama,0
4231,2420,4,965312320,1.0,1265|589|2000|733|2617|1302|480|587|440|364,2046|1083|3134|791|3802|3705|492|1003|1841|606,F,50,18,20706,"Karate Kid, The (1984)",Drama,1
4242,237,4,965312882,1.0,539|410|3247|1409|852|597|11|2124|70|785,3192|227|1833|7|3750|3612|2468|1467|1639|3029,M,50,7,78704,Forget Paris (1995),Comedy|Romance,1
4246,470,1,965309155,1.0,1244|3263|1028|3809|2001|3501|2746|2002|2413|2431,1215|3562|3414|3753|3504|1413|615|1688|2375|616,F,35,7,48034,House Party 3 (1994),Comedy,0
4250,1410,3,965311484,1.0,14|1895|3173|354|3165|2688|169|2252|1487|1515,234|1407|3503|3933|2919|3645|3884|2446|1586|3528,F,50,0,33313,"Evening Star, The (1996)",Comedy|Drama,0
4255,3643,4,965306452,1.0,2927|3334|2398|943|973|1935|1939|2202|2430|3628,1002|3801|509|3929|2131|1333|2809|1886|3778|1519,M,50,12,13041,"Fighting Seabees, The (1944)",Action|Drama|War,1
4265,2398,4,965306719,1.0,2083|1032|1688|2135|2084|3675|48|1024|2762|953,2072|1419|2123|1997|1309|3661|2928|3829|187|148,M,25,12,03060,Miracle on 34th Street (1947),Drama,1
4930,2398,5,962655168,1.0,3675|1030|2088|912|3095|951|953|1269|898|3334,1097|334|2434|2592|1807|1063|2662|3369|1217|2823,M,50,17,63033,Miracle on 34th Street (1947),Drama,1
4272,3696,2,965302121,1.0,2105|1527|329|2012|2393|1544|379|1676|3697|3354,2101|1798|3940|1995|1796|1316|1083|3713|1429|3321,M,45,17,37923,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,0
